Order ID,Order Date,Ship Date,Customer ID,Customer Name,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Year,Month,Month Number,Quarter,Profit Margin %
CA-2017-136063,2017-12-15,2017-12-19,SS-20140,Saphhira Shifley,United States,Oak Park,Illinois,60302,Central,OFF-AR-10000823,Office Supplies,Art,10.192,7,0.2,1.0192,2017,December,12,4,10.0
CA-2016-101546,2016-12-18,2016-12-24,GK-14620,Grace Kelly,United States,Morristown,New Jersey,7960,East,OFF-BI-10001359,Office Supplies,Binders,1793.98,2,0.0,843.1706,2016,December,12,4,47.0
CA-2014-138940,2014-04-11,2014-04-16,GM-14455,Gary Mitchum,United States,Austin,Texas,78745,Central,TEC-PH-10001835,Technology,Phones,758.352,6,0.2,265.4232,2014,April,4,2,35.0
CA-2016-125164,2016-11-10,2016-11-14,SH-19975,Sally Hughsby,United States,New York City,New York,10011,East,OFF-BI-10001191,Office Supplies,Binders,20.368,1,0.2,7.3834,2016,November,11,4,36.25000000000001
CA-2016-125164,2016-11-10,2016-11-14,SH-19975,Sally Hughsby,United States,New York City,New York,10011,East,OFF-BI-10003982,Office Supplies,Binders,49.848,3,0.2,16.8237,2016,November,11,4,33.75
CA-2017-163531,2017-06-26,2017-06-30,SC-20725,Steven Cartwright,United States,New York City,New York,10024,East,TEC-PH-10001425,Technology,Phones,239.97,3,0.0,67.1916,2017,June,6,2,27.999999999999996
CA-2017-122490,2017-11-13,2017-11-18,TT-21070,Ted Trevino,United States,Seattle,Washington,98103,West,FUR-CH-10001215,Furniture,Chairs,2404.704,6,0.2,150.294,2017,November,11,4,6.25
CA-2017-122490,2017-11-13,2017-11-18,TT-21070,Ted Trevino,United States,Seattle,Washington,98103,West,OFF-BI-10001718,Office Supplies,Binders,563.024,11,0.2,190.0206,2017,November,11,4,33.75
CA-2017-122490,2017-11-13,2017-11-18,TT-21070,Ted Trevino,United States,Seattle,Washington,98103,West,OFF-ST-10000991,Office Supplies,Storage,344.91,3,0.0,10.3473,2017,November,11,4,3.0
CA-2017-122490,2017-11-13,2017-11-18,TT-21070,Ted Trevino,United States,Seattle,Washington,98103,West,OFF-LA-10001613,Office Supplies,Labels,8.64,3,0.0,4.2336,2017,November,11,4,49.0
CA-2017-131366,2017-11-24,2017-11-29,SC-20440,Shaun Chance,United States,Lancaster,Pennsylvania,17602,East,TEC-PH-10003437,Technology,Phones,89.988,2,0.4,-14.998,2017,November,11,4,-16.666666666666664
CA-2017-131366,2017-11-24,2017-11-29,SC-20440,Shaun Chance,United States,Lancaster,Pennsylvania,17602,East,OFF-PA-10000675,Office Supplies,Paper,229.544,7,0.2,83.2097,2017,November,11,4,36.25
CA-2017-164042,2017-05-23,2017-05-27,KL-16645,Ken Lonsdale,United States,Houston,Texas,77095,Central,OFF-FA-10000840,Office Supplies,Fasteners,1.824,2,0.2,0.6156,2017,May,5,2,33.75
CA-2017-164042,2017-05-23,2017-05-27,KL-16645,Ken Lonsdale,United States,Houston,Texas,77095,Central,OFF-AP-10001947,Office Supplies,Appliances,18.32,5,0.8,-46.716,2017,May,5,2,-254.99999999999997
CA-2017-164042,2017-05-23,2017-05-27,KL-16645,Ken Lonsdale,United States,Houston,Texas,77095,Central,OFF-ST-10002301,Office Supplies,Storage,48.816,3,0.2,-11.5938,2017,May,5,2,-23.75
CA-2017-164042,2017-05-23,2017-05-27,KL-16645,Ken Lonsdale,United States,Houston,Texas,77095,Central,OFF-BI-10001922,Office Supplies,Binders,1.188,1,0.8,-1.9602,2017,May,5,2,-165.0
CA-2014-132864,2014-12-02,2014-12-07,KN-16390,Katherine Nockton,United States,Columbus,Ohio,43229,East,TEC-AC-10001267,Technology,Accessories,119.8,5,0.2,29.95,2014,December,12,4,25.0
US-2014-155817,2014-10-03,2014-10-09,SL-20155,Sara Luxemburg,United States,Durham,North Carolina,27707,South,OFF-ST-10000532,Office Supplies,Storage,61.568,2,0.2,4.6176,2014,October,10,4,7.500000000000001
US-2014-155817,2014-10-03,2014-10-09,SL-20155,Sara Luxemburg,United States,Durham,North Carolina,27707,South,OFF-AR-10002335,Office Supplies,Art,6.192,3,0.2,0.4644,2014,October,10,4,7.5
US-2016-131891,2016-07-29,2016-07-31,PW-19240,Pierre Wener,United States,Pensacola,Florida,32503,South,OFF-BI-10000201,Office Supplies,Binders,2.214,3,0.7,-1.476,2016,July,7,3,-66.66666666666666
CA-2017-143567,2017-11-02,2017-11-05,TB-21175,Thomas Boland,United States,Henderson,Kentucky,42420,South,OFF-EN-10004846,Office Supplies,Envelopes,5.32,2,0.0,2.6068,2017,November,11,4,48.99999999999999
CA-2017-143567,2017-11-02,2017-11-05,TB-21175,Thomas Boland,United States,Henderson,Kentucky,42420,South,FUR-CH-10000454,Furniture,Chairs,975.92,4,0.0,292.776,2017,November,11,4,30.000000000000004
CA-2017-143567,2017-11-02,2017-11-05,TB-21175,Thomas Boland,United States,Henderson,Kentucky,42420,South,TEC-AC-10004145,Technology,Accessories,2249.91,9,0.0,517.4793,2017,November,11,4,23.0
CA-2017-143567,2017-11-02,2017-11-05,TB-21175,Thomas Boland,United States,Henderson,Kentucky,42420,South,OFF-ST-10001580,Office Supplies,Storage,59.92,4,0.0,16.7776,2017,November,11,4,27.999999999999996
CA-2017-104080,2017-03-08,2017-03-15,AH-10210,Alan Hwang,United States,Anaheim,California,92804,West,OFF-BI-10003876,Office Supplies,Binders,171.2,5,0.2,64.2,2017,March,3,1,37.50000000000001
CA-2017-104080,2017-03-08,2017-03-15,AH-10210,Alan Hwang,United States,Anaheim,California,92804,West,OFF-AR-10001972,Office Supplies,Art,3.36,2,0.0,0.8736,2017,March,3,1,26.0
CA-2014-151379,2014-12-16,2014-12-20,SC-20695,Steve Chapman,United States,Detroit,Michigan,48227,Central,OFF-PA-10000595,Office Supplies,Paper,114.2,5,0.0,52.532,2014,December,12,4,46.0
CA-2016-163167,2016-11-28,2016-12-01,RF-19345,Randy Ferguson,United States,Marietta,Georgia,30062,South,FUR-CH-10004477,Furniture,Chairs,182.67,3,0.0,52.9743,2016,November,11,4,29.000000000000004
CA-2016-163167,2016-11-28,2016-12-01,RF-19345,Randy Ferguson,United States,Marietta,Georgia,30062,South,TEC-AC-10003441,Technology,Accessories,101.7,6,0.0,6.102,2016,November,11,4,6.000000000000001
CA-2016-163167,2016-11-28,2016-12-01,RF-19345,Randy Ferguson,United States,Marietta,Georgia,30062,South,OFF-ST-10004459,Office Supplies,Storage,1126.02,3,0.0,56.301,2016,November,11,4,5.0
CA-2016-163167,2016-11-28,2016-12-01,RF-19345,Randy Ferguson,United States,Marietta,Georgia,30062,South,OFF-ST-10003805,Office Supplies,Storage,1263.3,6,0.0,315.825,2016,November,11,4,25.0
CA-2016-135776,2016-12-23,2016-12-30,EH-13765,Edward Hooks,United States,Seattle,Washington,98103,West,OFF-AR-10001246,Office Supplies,Art,8.82,3,0.0,2.5578,2016,December,12,4,28.999999999999996
CA-2016-135776,2016-12-23,2016-12-30,EH-13765,Edward Hooks,United States,Seattle,Washington,98103,West,OFF-PA-10001295,Office Supplies,Paper,37.94,2,0.0,18.2112,2016,December,12,4,48.00000000000001
CA-2016-135776,2016-12-23,2016-12-30,EH-13765,Edward Hooks,United States,Seattle,Washington,98103,West,OFF-AR-10001231,Office Supplies,Art,4.2,2,0.0,1.176,2016,December,12,4,27.999999999999996
CA-2016-135776,2016-12-23,2016-12-30,EH-13765,Edward Hooks,United States,Seattle,Washington,98103,West,OFF-ST-10002743,Office Supplies,Storage,227.28,2,0.0,2.2728,2016,December,12,4,1.0
CA-2016-135776,2016-12-23,2016-12-30,EH-13765,Edward Hooks,United States,Seattle,Washington,98103,West,OFF-PA-10004327,Office Supplies,Paper,47.9,1,0.0,22.992,2016,December,12,4,48.00000000000001
CA-2016-135776,2016-12-23,2016-12-30,EH-13765,Edward Hooks,United States,Seattle,Washington,98103,West,OFF-EN-10004773,Office Supplies,Envelopes,61.96,2,0.0,30.3604,2016,December,12,4,49.0
CA-2016-135776,2016-12-23,2016-12-30,EH-13765,Edward Hooks,United States,Seattle,Washington,98103,West,OFF-ST-10003470,Office Supplies,Storage,1117.92,4,0.0,55.896,2016,December,12,4,5.0
US-2014-122021,2014-10-15,2014-10-17,AC-10660,Anna Chung,United States,Parma,Ohio,44134,East,FUR-CH-10003761,Furniture,Chairs,183.372,2,0.3,-7.8588,2014,October,10,4,-4.285714285714285
US-2014-122021,2014-10-15,2014-10-17,AC-10660,Anna Chung,United States,Parma,Ohio,44134,East,OFF-PA-10002230,Office Supplies,Paper,7.968,2,0.2,2.8884,2014,October,10,4,36.25
CA-2016-130484,2016-08-22,2016-08-27,SG-20470,Sheri Gordon,United States,Gresham,Oregon,97030,West,OFF-BI-10000088,Office Supplies,Binders,26.352,8,0.7,-18.4464,2016,August,8,3,-70.0
CA-2017-120936,2017-12-17,2017-12-21,CA-12310,Christine Abelman,United States,Anaheim,California,92804,West,OFF-ST-10001526,Office Supplies,Storage,481.32,4,0.0,125.1432,2017,December,12,4,26.0
CA-2017-120936,2017-12-17,2017-12-21,CA-12310,Christine Abelman,United States,Anaheim,California,92804,West,OFF-SU-10002557,Office Supplies,Supplies,13.98,1,0.0,3.6348,2017,December,12,4,25.999999999999996
CA-2017-110884,2017-03-07,2017-03-12,SH-20395,Shahid Hopkins,United States,New York City,New York,10035,East,OFF-BI-10003669,Office Supplies,Binders,25.92,6,0.2,9.072,2017,March,3,1,34.99999999999999
CA-2017-110884,2017-03-07,2017-03-12,SH-20395,Shahid Hopkins,United States,New York City,New York,10035,East,OFF-LA-10003510,Office Supplies,Labels,91.59,3,0.0,42.1314,2017,March,3,1,46.0
US-2014-161613,2014-12-01,2014-12-03,MC-17605,Matt Connell,United States,Houston,Texas,77070,Central,FUR-CH-10003746,Furniture,Chairs,674.058,3,0.3,-19.2588,2014,December,12,4,-2.857142857142857
US-2014-146353,2014-10-14,2014-10-16,JE-15610,Jim Epp,United States,Concord,New Hampshire,3301,East,OFF-BI-10003476,Office Supplies,Binders,22.92,4,0.0,11.0016,2014,October,10,4,48.0
US-2014-146353,2014-10-14,2014-10-16,JE-15610,Jim Epp,United States,Concord,New Hampshire,3301,East,OFF-ST-10001469,Office Supplies,Storage,269.9,5,0.0,16.194,2014,October,10,4,6.000000000000001
CA-2014-133809,2014-11-18,2014-11-23,MS-17530,MaryBeth Skach,United States,Fairfield,Ohio,45014,East,OFF-BI-10001757,Office Supplies,Binders,11.808,8,0.7,-8.6592,2014,November,11,4,-73.33333333333334
CA-2014-133809,2014-11-18,2014-11-23,MS-17530,MaryBeth Skach,United States,Fairfield,Ohio,45014,East,TEC-PH-10004875,Technology,Phones,9.588,2,0.4,-2.0774,2014,November,11,4,-21.666666666666668
CA-2017-127306,2017-01-14,2017-01-18,BH-11710,Brosina Hoffman,United States,Johnson City,Tennessee,37604,South,OFF-EN-10001219,Office Supplies,Envelopes,18.336,3,0.2,6.6468,2017,January,1,1,36.25000000000001
CA-2017-127306,2017-01-14,2017-01-18,BH-11710,Brosina Hoffman,United States,Johnson City,Tennessee,37604,South,OFF-PA-10000019,Office Supplies,Paper,36.288,7,0.2,12.7008,2017,January,1,1,35.0
CA-2017-127306,2017-01-14,2017-01-18,BH-11710,Brosina Hoffman,United States,Johnson City,Tennessee,37604,South,TEC-PH-10001924,Technology,Phones,111.984,2,0.2,6.999,2017,January,1,1,6.25
CA-2017-127306,2017-01-14,2017-01-18,BH-11710,Brosina Hoffman,United States,Johnson City,Tennessee,37604,South,OFF-BI-10002003,Office Supplies,Binders,5.97,5,0.7,-4.577,2017,January,1,1,-76.66666666666667
CA-2017-127306,2017-01-14,2017-01-18,BH-11710,Brosina Hoffman,United States,Johnson City,Tennessee,37604,South,OFF-BI-10003727,Office Supplies,Binders,2.508,2,0.7,-1.8392,2017,January,1,1,-73.33333333333333
CA-2015-161830,2015-09-24,2015-09-26,ME-17725,Max Engle,United States,Seattle,Washington,98105,West,OFF-AR-10004042,Office Supplies,Art,35.96,2,0.0,10.4284,2015,September,9,3,28.999999999999996
CA-2015-161830,2015-09-24,2015-09-26,ME-17725,Max Engle,United States,Seattle,Washington,98105,West,OFF-BI-10001097,Office Supplies,Binders,14.952,3,0.2,5.4201,2015,September,9,3,36.25
CA-2017-163125,2017-10-09,2017-10-11,MB-17305,Maria Bertelson,United States,League City,Texas,77573,Central,OFF-AR-10004344,Office Supplies,Art,67.144,7,0.2,5.8751,2017,October,10,4,8.75
CA-2017-163125,2017-10-09,2017-10-11,MB-17305,Maria Bertelson,United States,League City,Texas,77573,Central,FUR-CH-10001802,Furniture,Chairs,254.058,3,0.3,-32.6646,2017,October,10,4,-12.85714285714286
CA-2016-160304,2016-01-02,2016-01-07,BM-11575,Brendan Murry,United States,Gaithersburg,Maryland,20877,East,FUR-BO-10004709,Furniture,Bookcases,173.94,3,0.0,38.2668,2016,January,1,1,22.000000000000004
CA-2016-160304,2016-01-02,2016-01-07,BM-11575,Brendan Murry,United States,Gaithersburg,Maryland,20877,East,TEC-PH-10000455,Technology,Phones,231.98,2,0.0,67.2742,2016,January,1,1,28.999999999999996
CA-2017-101728,2017-08-19,2017-08-23,SC-20575,Sonia Cooley,United States,Chicago,Illinois,60653,Central,OFF-BI-10002393,Office Supplies,Binders,2.296,2,0.8,-3.9032,2017,August,8,3,-170.00000000000003
CA-2017-114055,2017-12-25,2017-12-29,MH-18115,Mick Hernandez,United States,Huntsville,Alabama,35810,South,OFF-PA-10004381,Office Supplies,Paper,96.08,2,0.0,46.1184,2017,December,12,4,48.00000000000001
CA-2017-114055,2017-12-25,2017-12-29,MH-18115,Mick Hernandez,United States,Huntsville,Alabama,35810,South,OFF-FA-10003059,Office Supplies,Fasteners,3.62,2,0.0,1.1946,2017,December,12,4,33.0
CA-2017-114055,2017-12-25,2017-12-29,MH-18115,Mick Hernandez,United States,Huntsville,Alabama,35810,South,OFF-PA-10000994,Office Supplies,Paper,629.1,6,0.0,301.968,2017,December,12,4,48.00000000000001
CA-2017-114055,2017-12-25,2017-12-29,MH-18115,Mick Hernandez,United States,Huntsville,Alabama,35810,South,TEC-PH-10002890,Technology,Phones,90.48,2,0.0,23.5248,2017,December,12,4,25.999999999999996
CA-2017-126438,2017-09-10,2017-09-13,AR-10345,Alex Russell,United States,Lawrence,Massachusetts,1841,East,OFF-AR-10003338,Office Supplies,Art,14.88,2,0.0,3.72,2017,September,9,3,25.0
CA-2017-117653,2017-10-19,2017-10-23,MO-17500,Mary O'Rourke,United States,Chicago,Illinois,60623,Central,FUR-TA-10003008,Furniture,Tables,91.275,1,0.5,-67.5435,2017,October,10,4,-73.99999999999999
CA-2017-143245,2017-12-01,2017-12-06,AD-10180,Alan Dominguez,United States,Fairfield,Connecticut,6824,East,OFF-PA-10001972,Office Supplies,Paper,19.44,3,0.0,9.3312,2017,December,12,4,48.00000000000001
CA-2017-143245,2017-12-01,2017-12-06,AD-10180,Alan Dominguez,United States,Fairfield,Connecticut,6824,East,FUR-CH-10000155,Furniture,Chairs,897.15,3,0.0,251.202,2017,December,12,4,28.000000000000004
US-2014-138828,2014-09-02,2014-09-03,KD-16345,Katherine Ducich,United States,New York City,New York,10009,East,OFF-AR-10000658,Office Supplies,Art,57.75,5,0.0,16.17,2014,September,9,3,28.000000000000004
US-2014-138828,2014-09-02,2014-09-03,KD-16345,Katherine Ducich,United States,New York City,New York,10009,East,OFF-PA-10000349,Office Supplies,Paper,14.94,3,0.0,7.0218,2014,September,9,3,47.0
CA-2017-143651,2017-03-25,2017-03-30,FM-14215,Filia McAdams,United States,Seattle,Washington,98103,West,OFF-AR-10001446,Office Supplies,Art,23.1,2,0.0,6.93,2017,March,3,1,30.0
CA-2015-106978,2015-09-28,2015-10-04,ZC-21910,Zuschuss Carroll,United States,Aurora,Colorado,80013,West,OFF-EN-10004483,Office Supplies,Envelopes,12.536,1,0.2,4.2309,2015,September,9,3,33.75
CA-2015-106978,2015-09-28,2015-10-04,ZC-21910,Zuschuss Carroll,United States,Aurora,Colorado,80013,West,OFF-BI-10002012,Office Supplies,Binders,1.08,2,0.7,-0.792,2015,September,9,3,-73.33333333333333
CA-2015-106978,2015-09-28,2015-10-04,ZC-21910,Zuschuss Carroll,United States,Aurora,Colorado,80013,West,OFF-FA-10003021,Office Supplies,Fasteners,4.512,3,0.2,0.846,2015,September,9,3,18.75
CA-2015-155124,2015-03-15,2015-03-21,KS-16300,Karen Seio,United States,Lehi,Utah,84043,West,TEC-PH-10003356,Technology,Phones,16.776,3,0.2,1.6776,2015,March,3,1,10.0
CA-2017-150931,2017-01-06,2017-01-13,DP-13390,Dennis Pardue,United States,Tuscaloosa,Alabama,35401,South,OFF-BI-10004728,Office Supplies,Binders,33.74,7,0.0,15.5204,2017,January,1,1,46.0
CA-2014-157147,2014-01-13,2014-01-18,BD-11605,Brian Dahlen,United States,San Francisco,California,94109,West,OFF-ST-10000078,Office Supplies,Storage,1325.85,5,0.0,238.653,2014,January,1,1,18.0
CA-2014-157147,2014-01-13,2014-01-18,BD-11605,Brian Dahlen,United States,San Francisco,California,94109,West,FUR-BO-10003034,Furniture,Bookcases,333.999,3,0.15,3.9294,2014,January,1,1,1.176470588235294
CA-2014-157147,2014-01-13,2014-01-18,BD-11605,Brian Dahlen,United States,San Francisco,California,94109,West,OFF-AR-10003514,Office Supplies,Art,19.9,5,0.0,6.567,2014,January,1,1,33.0
CA-2015-156482,2015-02-06,2015-02-13,IL-15100,Ivan Liston,United States,Wilmington,Delaware,19805,East,FUR-CH-10001708,Furniture,Chairs,1268.82,9,0.0,266.4522,2015,February,2,1,21.000000000000004
CA-2015-156482,2015-02-06,2015-02-13,IL-15100,Ivan Liston,United States,Wilmington,Delaware,19805,East,FUR-BO-10002598,Furniture,Bookcases,283.92,4,0.0,82.3368,2015,February,2,1,28.999999999999996
CA-2015-156482,2015-02-06,2015-02-13,IL-15100,Ivan Liston,United States,Wilmington,Delaware,19805,East,OFF-AR-10001022,Office Supplies,Art,5.68,2,0.0,1.7608,2015,February,2,1,31.0
CA-2017-106782,2017-12-21,2017-12-27,LP-17095,Liz Preis,United States,Lafayette,Indiana,47905,Central,OFF-ST-10004459,Office Supplies,Storage,375.34,1,0.0,18.767,2017,December,12,4,5.0
CA-2016-151372,2016-09-05,2016-09-06,JH-15985,Joseph Holt,United States,Redondo Beach,California,90278,West,OFF-PA-10004381,Office Supplies,Paper,96.08,2,0.0,46.1184,2016,September,9,3,48.00000000000001
CA-2016-151372,2016-09-05,2016-09-06,JH-15985,Joseph Holt,United States,Redondo Beach,California,90278,West,OFF-BI-10000050,Office Supplies,Binders,11.68,2,0.2,3.942,2016,September,9,3,33.75
CA-2016-151372,2016-09-05,2016-09-06,JH-15985,Joseph Holt,United States,Redondo Beach,California,90278,West,OFF-FA-10000304,Office Supplies,Fasteners,4.36,2,0.0,1.7876,2016,September,9,3,41.0
CA-2014-102085,2014-10-04,2014-10-09,JD-16015,Joy Daniels,United States,Seattle,Washington,98115,West,OFF-LA-10002475,Office Supplies,Labels,29.24,4,0.0,13.7428,2014,October,10,4,47.0
CA-2017-107125,2017-11-27,2017-12-02,BD-11320,Bill Donatelli,United States,Los Angeles,California,90045,West,OFF-BI-10001989,Office Supplies,Binders,117.488,7,0.2,41.1208,2017,November,11,4,35.0
CA-2017-107125,2017-11-27,2017-12-02,BD-11320,Bill Donatelli,United States,Los Angeles,California,90045,West,FUR-FU-10000732,Furniture,Furnishings,18.84,3,0.0,6.0288,2017,November,11,4,32.0
CA-2016-125815,2016-10-28,2016-11-01,DL-13330,Denise Leinenbach,United States,New York City,New York,10009,East,OFF-AR-10004441,Office Supplies,Art,12.42,3,0.0,5.2164,2016,October,10,4,42.00000000000001
CA-2015-144190,2015-06-09,2015-06-13,NC-18415,Nathan Cano,United States,Royal Oak,Michigan,48073,Central,OFF-PA-10000304,Office Supplies,Paper,12.96,2,0.0,6.2208,2015,June,6,2,47.99999999999999
CA-2017-117926,2017-12-08,2017-12-12,AS-10225,Alan Schoenberger,United States,San Francisco,California,94109,West,OFF-AP-10002670,Office Supplies,Appliances,69.48,1,0.0,20.844,2017,December,12,4,30.0
CA-2015-153906,2015-03-16,2015-03-20,MS-17980,Michael Stewart,United States,New York City,New York,10009,East,TEC-PH-10001527,Technology,Phones,85.9,2,0.0,2.577,2015,March,3,1,3.0
CA-2014-160262,2014-06-09,2014-06-13,TS-21205,Thomas Seio,United States,North Las Vegas,Nevada,89031,West,OFF-AR-10002335,Office Supplies,Art,18.06,7,0.0,4.6956,2014,June,6,2,26.0
CA-2014-160262,2014-06-09,2014-06-13,TS-21205,Thomas Seio,United States,North Las Vegas,Nevada,89031,West,OFF-PA-10003641,Office Supplies,Paper,79.14,3,0.0,36.4044,2014,June,6,2,46.0
CA-2014-160262,2014-06-09,2014-06-13,TS-21205,Thomas Seio,United States,North Las Vegas,Nevada,89031,West,FUR-FU-10002685,Furniture,Furnishings,37.4,2,0.0,14.212,2014,June,6,2,38.0
CA-2015-127607,2015-03-20,2015-03-26,JK-15730,Joe Kamberova,United States,Carrollton,Texas,75007,Central,OFF-BI-10001308,Office Supplies,Binders,2.512,2,0.8,-4.396,2015,March,3,1,-175.0
CA-2015-127607,2015-03-20,2015-03-26,JK-15730,Joe Kamberova,United States,Carrollton,Texas,75007,Central,OFF-FA-10003485,Office Supplies,Fasteners,18.864,9,0.2,6.1308,2015,March,3,1,32.49999999999999
CA-2016-166226,2016-11-18,2016-11-22,TC-21535,Tracy Collins,United States,Los Angeles,California,90008,West,TEC-PH-10003357,Technology,Phones,61.192,1,0.2,6.1192,2016,November,11,4,10.0
CA-2016-166226,2016-11-18,2016-11-22,TC-21535,Tracy Collins,United States,Los Angeles,California,90008,West,OFF-AP-10002867,Office Supplies,Appliances,67.84,1,0.0,18.3168,2016,November,11,4,27.0
CA-2014-156587,2014-03-07,2014-03-08,AB-10015,Aaron Bergman,United States,Seattle,Washington,98103,West,FUR-CH-10004477,Furniture,Chairs,48.712,1,0.2,5.4801,2014,March,3,1,11.25
CA-2014-156587,2014-03-07,2014-03-08,AB-10015,Aaron Bergman,United States,Seattle,Washington,98103,West,OFF-AR-10001427,Office Supplies,Art,17.94,3,0.0,4.6644,2014,March,3,1,25.999999999999996
CA-2014-156587,2014-03-07,2014-03-08,AB-10015,Aaron Bergman,United States,Seattle,Washington,98103,West,OFF-ST-10002344,Office Supplies,Storage,242.94,3,0.0,4.8588,2014,March,3,1,1.9999999999999998
